10184,50 Jahre Town Plan,True
10185,Gemüsehändler,True
10186,General Grievous UCS,True
10187,Volkswagen Käfer-Oldtimer VW Beetle,True
10188,Todesstern™,True
10189,Taj Mahal,True
10191,Star Justice,True
10192,Space Skulls,True
10200,Custom Car Garage,True
1103,DNA Student Set,False
20002,Fire Truck,True
20003,Dinosaur,True
20004,Indiana Jones m. Jeep,True
20005,Winged Rahi (Klakk),True
20006,Clone Turbo Tank - Mini,True
2008,Heart 2008,False
21000,Sears Tower,True
21001,John Hancock Center,True
2230,Helicopter und Floß,True
2928,Airline Promotional Set (airline) (japan import),True
3830,Bikini Bottom-Express,True
3831,Raketenfahrt,True
3832,Fahrt im Krankenwagen (exklusiv bei Amazon.de),True
4210,Rettungsplattform der Küstenwache,True
4837,Mini Züge,True
4838,Mini Fahrzeuge,True
4897,Police Trike,True
4898,Coast Guard Boat,True
4900,Fire Helicopter,True
4993,Cool Convertible,True
4994,Gruselige Tiere,True
4995,Frachthubschrauber,True
4996,Ferienhaus,True
4997,Transport Ferry,True
4998,Stegosaurus,True
4999,Vestas Windmill,True
5372,Skeleton Chariot,True
5373,Knight & Catapult,True
5522,50 Jahre Stein Jubiläumsset,True
5573,LEGO Build & Play,True
5574,Grundbausteine,True
5576,Basic Bricks -- Medium,True
5578,Basic Bricks -- Large,True
5582,Ultimate Town Building Set,True
5584,Fun with Wheels,True
5585,Bauspaß für Mädchen,True
5601,Feuerwehrstation,True
5606,Mein erster Zug,True
5609,Eisenbahn Super Set,True
5610,Bauarbeiter,True
5611,Straßenkehrer,True
5612,Polizist,True
5613,Feuerwehrmann,True
5614,Der Gute Magier,True
5615,Der Ritter,True
5616,Mini-Roboter,True
5617,Alien-Jet,True
5618,Trollkrieger,True
5619,Mini-Raumschiff,True
5620,Straßenkehrer,True
5621,Kajak der Küstenwache,True
5625,Polizei Quad,True
5626,Küstenwache Motorad,True
5627,Mini Bulldozer,True
6117,Türen und Fenster,True
6118,Räder,True
6119,Dachziegel,True
6126,Good Guy 2008,True
6127,Bad Guy 2008,True
6128,Function 2008,True
6176,Grundbausteine Deluxe,True
6177,Grundbausteine - Deluxe,True
6186,Bausteine Hafen,True
6187,Bausteine Baustelle,True
66237,Build & Play Value Pack,False
7036,Zwergenmine,True
7037,Turmangriff,True
7038,Troll-Angriffswagen,True
7040,Verteidigung der Zwergenmine,True
7041,Troll-Angriffsrad,True
7048,Troll-Schiff,True
7235,Polizeimotorrad,True
7236,Streifenwagen,True
7245,Gefangenentransporter,True
7583,Hundefamilie,True
7585,Pferdestall,True
7586,Traumhaus,True
7587,Springreiten,True
7611,Polizeiauto,True
7612,Muscle Car,True
7613,Rennwagen Masstab 1:55 Glow in the Dark,True
7620,Motorradjagd,True
7621,Indiana Jones und das verlorene Grab,True
7622,Die Jagd nach dem gestohlenen Schatz,True
7623,Die Flucht aus dem Tempel,True
7624,Dschungelduell,True
7625,Verfolgungsjagd am Fluss,True
7626,Jungle Cutter,True
7627,Der Tempel des Kristallschädels,True
7628,Peril in Peru,True
7644,MX-81 Überschall-Raumschiff,True
7645,MT-61 Einsatzfahrzeug,True
7646,ETX Alien Infiltrator,True
7647,MX-41 Switch Fighter,True
7648,MT-21 Mobile Bohreinheit,True
7649,"""Mars Mission MT-201 Ultra-Drill Walker",True
7667,Imperial Dropship,True
7668,Rebel Scout Speeder,True
7669,Anakin's Jedi Starfighter,True
#7670,Hailfire Droid und Spider Droid,False
7671,AT-AP Walker,True
7672,Rogue Shadow,True
7673,Magna Guard Starfighter,True
7674,V-19 Torrent,True
7675,AT-TE Walker,True
7676,Republic Attack Gunship,True
7678,"""Droid Gunship",True
7679,The Clone Wars,True
7680,The Twilight,True
7681,Separatist Spider Droid,True
7723,Polizeiwasserflugzeug,True
7724,Advent Calendar 2008 City,True
7726,Strand-Truck der Küstenwache mit Schnellboot,True
7731,Postauto,True
7732,Postflugzeug,True
7733,LKW mit Gabelstapler,True
7734,Frachtflugzeug,True
7736,Quad-Bike der Küstenwache,True
7737,Geländewagen der Küstenwache mit Wasserjet,True
7738,Helikopter der Küstenwache mit Rettungsinsel,True
7739,Rettungsschiff und Turm der Küstenwache,True
7741,Polizei Hubschrauber,True
7743,Polizei Überwachungswagen,True
7744,Polizeistation,True
7796,House,True
7797,Bi-Plane,True
7798,Stegosaurus,True
7799,Lasthubschrauber,True
7884,Batmans fehlerhaft: die Flucht der Herr Freeze,True
7885,Robin's Scuba Jet: Attack of The Penguin,True
7886,The Batcycle: Harley Quinn's Hammer Truck,True
7888,The Tumbler: Joker's Ice Cream Surprise,True
7979,Advent Calendar 2008 Castle,True
8028,TIE Fighter - Mini,True
8029,Mini Snowspeeder,True
8031,V-19 Torrent - Mini,True
8111,River Dragon,True
8112,Battle Arachnoid,True
8113,Assault Tiger,True
8114,Chameleon Hunter,True
8115,Dark Panther,True
8117,Storm Lasher,True
8118,Hybrid Rescue Tank,True
8148,EZ-Roadster,True
8149,Midnight Streak,True
8150,ZX Turbo,True
8151,Adrift Sport,True
8152,Speed Chasing,True
8153,Tiny Turbo Ferrari Truck,True
8154,Brick Street Customs,True
8155,Tiny Turbo Ferrari F1 Tankstopp,True
8156,Ferrari FXX,True
8158,Speed Racer & Snake Oiler,True
8159,Racer X & Taejo Togokhan,True
8160,Cruncher Block & Racer X,True
8161,Grand Prix Race,True
8290,Mini-Gabelstapler,True
8291,Motocross Bike,True
8292,Truck mit Hebebühne,True
8293,Power Functions Tuning-Set,True
8294,Excavator,True
8295,Telescopic Handler,True
8296,Strand Buggy,True
8297,Off Roader,True
8490,Desert Hopper,True
8491,Ram Rod,True
8492,Mud Hopper,True
8493,Red Ace,True
8494,Ring of Fire,True
8495,Crosstown Craze,True
8496,Desert Hammer,True
8630,Mission 3: Goldjagd,True
8631,Mission 1: Jetpack Pursuit,True
8632,Mission 2: Swamp Raid,True
8633,Mission 4: Speedboat Rescue,True
8634,Mission 5: Silberner Cruiser,True
8635,Mission 6: Mobile Command Center,True
8636,Mission 7: Deep Sea Quest,True
8637,Mission 8: Volcano Base,True
8685,Kopaka Nuva,True
8686,Lewa Nuva,True
8687,Pohatu Nuva,True
8688,Gali Nuva,True
8689,Tahu Nuva,True
8690,Onua Nuva,True
8691,Antroz,True
8692,Vamprah,True
8693,Chirox,True
8694,Krika,True
8695,Gorast,True
8696,Bitil,True
8697,Toa Ignika,True
8698,Bionicle Vultraz,True
8699,Takanuva,True
8881,Power Functions Batteriebox,True
8882,Power Functions XL-Motor,True
8883,Power Functions M-Motor,True
8884,Power Functions Infrarot Empfänger,True
8885,Power Functions Infrarot Fernbedienung,True
8886,Power Functions Verlängerungskabel,False
8941,Rockoh T3,True
8942,Jetrax T6,True
8942,Jetrax T6 Limited Edition,True
8943,Axalara T9,True
8944,Tanma,True
8945,Solek,True
8946,Photok,True
8947,Radiak,True
8948,Gavla,True
8949,Kirop,True
8952,Mutran und Vican,True
8953,Makuta Icarax,True
8954,BIONICLE Mazeka Limited Edition (japan import),True
9279,Small Lego System Baseplates,True
9530,Letters Set,True
9531,Numbers and Mosaics Set,True
9628,Mechanisms Power Add-On Set,True
9641,Mechanisms Pneumatics Add-On Set,True
9656,Early Simple Machines Set,True
9660,Motorized Mechanisms Set,True
9699,FIRST LEGO League Challenge 2008 - Climate Connections,True
9742,Photosynthesis Student Set,False
9799,Sensor Adaptor for Mindstorms NXT to Vernier,False
9999,Upgrade Kit for 9654,True
