10255,Stadtleben,True
10256,Taj Mahal,True
10257,Karussell,True
10258,Londoner Bus,True
10259,Winterlicher Bahnhof,True
10703,LEGO Kreativ-Bauset Gebäude,True
10704,LEGO Kreativ-Steinebox,True
10706,Kreativ-Box Blau,True
10707,Kreativ-Box Rot,True
10708,Kreativ-Box Grün,True
10709,Kreativ-Box Orange,True
10730,Lightning McQueens Beschleunigungsrampe,True
10731,Cruz Ramirez Rennsimulator,True
10732,Guido und Luigis Pit Stopp,True
10733,Hooks Schrottplatz,True
10734,Große Baustelle,True
10735,Polizei auf Verbrecherjagd,True
10736,Annas & Elsas Eisspielplatz,True
10737,Batman™ gegen Mr. Freeze™,True
10738,Schneewittchens Waldhütte,True
10739,Haiangriff,True
10740,Löschtrupp-Koffer,True
10742,Rasante Trainingsrunden in der Teufelsschanze,True
10743,Smokeys Garage,True
10744,Crazy 8 Rennen in Thunder Hollow,True
10745,Finale Florida 502,True
10746,Mias Pferdestall-Koffer,True
10747,Andrea & Stephanies Strandurlaub,True
10823,Batwing-Abenteuer,False
10832,Geburtstagspicknick,False
10833,Vorschule,False
10834,Pizzeria,False
10835,Familienhaus,False
10836,Stadtviertel,False
10837,Winterspaß mit dem Weihnachtsmann,False
10838,Haustiere,False
10839,Wurfbude,False
10840,Großer Jahrmarkt,False
10841,Jahrmarkt,False
10842,Abenteuer in der Bathöhle,False
10843,Mickys Rennwagen,False
10844,Minnies Boutique,False
10845,Mein erstes Karussell,False
10846,Flos Café,False
10847,Zahlenzug,False
10848,Meine ersten Bausteine,False
10849,Mein erstes Flugzeug,False
10850,Mein erster Geburtstagskuchen,False
10852,Mein erster Papagei,False
10853,LEGO® DUPLO® Kreativ-Bauset bunte Tierwelt,False
10854,LEGO® DUPLO® Kreativ-Steinebox,False
10855,Cinderellas Märchenschloss,False
10856,Hooks Schuppen,False
10857,Piston-Cup-Rennen,False
17101,Programmierbares Roboticset,True
21032,Sydney,True
21033,Chicago,True
21034,London,True
21035,Solomon R. Guggenheim Museum,True
21036,Der Triumphbogen,True
21129,Die Pilzinsel,True
21130,Die Nether-Eisenbahn,True
21131,Türme aus Eis,True
21132,Der Dschungeltempel,True
21133,Das Hexenhaus,True
21134,Unterschlupf im Wasserfall,True
21135,Die Crafting-Box 2.0,True
21136,Das Ozeanmonument,True
21137,Die Berghöhle,True
21308,Adventure Time™,True
21309,LEGO® NASA Apollo Saturn V,True
21310,Alter Angelladen,True
21312,Die NASA-Frauen,True
30321,GRATIS: LEGO® DUPLO® Ente,False
30352,Polizeiauto Polybeutel,False
30378,Donner-Quad (Polybeutel),False
30522,Batman™ in der Phantom Zone (Polybeutel),False
30524,Mini Batwing,False
30607,Batman™ im Disco-Outfit,False
30611,StarWars® R2-D2 (Polybeutel),False
31054,Blauer Schnellzug,True
31055,Roter Rennwagen,True
31056,Grünes Cabrio,True
31057,Helikopter,True
31058,Dinosaurier,True
31059,Straßenrennmaschine,True
31060,Flugschau-Attraktionen,True
31062,Forschungsroboter,True
31063,Strandurlaub,True
31064,Wasserflugzeug-Abenteuer,True
31065,Stadthaus an der Parkstraße,True
31066,Forschungs-Spaceshuttle,True
31067,Ferien am Pool,True
31068,Modernes Zuhause,True
31069,Familienvilla,True
31070,Turborennwagen,False
40167,LEGO® DUPLO® Mein erstes Set,False
40170,LEGO® City Zubehörset „Ich baue meine Stadt“,True
40171,LEGO® Friends – Baubare Igeldose,True
40172,LEGO® Iconic – Stein Kalender 2019,True
40173,LEGO® Iconic Bilderrahmen,True
40174,LEGO® Iconic – Schachspiel 2017,True
40236,Romantisches Valentinspicknick,True
40237,LEGO® Ostereier Suche,True
40252,LEGO® VW Mini-Käfer,True
40260,LEGO® Halloween-Spuk,True
40261,LEGO® Set „Große Ernte vor dem Erntedankfest“,True
40262,LEGO® Fahrt mit dem Weihnachtszug,True
40263,LEGO® Weihnachts Stadtzentrum,True
40264,LEGO® Friends Zubehör-Set „Ich baue mein Heartlake City“,True
40268,LEGO® Star Wars R3-M2™ (Polybeutel),True
41145,Arielle und der Zauberspruch,True
41146,Cinderellas zauberhafter Abend,True
41151,Mulans Training,False
41152,Dornröschens Märchenschloss,False
41153,Arielles königliches Hochzeitsboot,True
41154,Cinderellas Traumschloss,True
41155,Elsas Abenteuer auf dem Markt,False
41181,Naidas Gondel und der diebische Kobold,True
41182,Die Gefangennahme von Sophie Jones,True
41183,Der böse Drache des Kobold-Königs,True
41184,Airas Luftschiff und die Jagd nach dem Amulett,True
41185,Magische Rettung aus dem Kobold-Dorf,True
41186,Azari und die Flucht aus dem Kobold-Wald,True
41187,Rosalyns heilendes Versteck,True
41188,Ausbruch aus der Festung des Kobold-Königs,True
41230,Batgirl™ auf den Fersen des Batjets,True
41231,Harley Quinn™ eilt zu Hilfe,True
41233,Lashinas Action-Cruiser,True
41234,Bumblebees™ Hubschrauber,True
41235,Wonder Womans™ Schlafgemach,True
41236,Das Zuhause von Harley Quinn™,True
41237,Das Geheimversteck von Batgirl™,True
