60019,True
60020,True
42011,True
10233,True
10232,True
42010,True
76155,True
60023,True
60022,True
60021,True
10233,True
42011,True
60019,True
10232,True
76155,True
42010,True
60022,True
60020,True
60021,True
60023,True
6222,True
60023,True
44016,True
76137,True
41171,True
75292,True
79002,True
31083,True
10768,True
76164,True
31055,True
75248,True
8692,True
42047,True
70334,True
70207,True
41432,True
10997,True
5762,True
9092,True
76111,True
42115,True
43195,True
7868,True
60118,True
60312,True
41681,True
60365,True
7676,True
8518,True
75254,True
71734,True
60143,True
9491,True
75196,True
40536,True
7904,True
76127,True
70155,True
21240,True
70676,True
75090,True
21115,True
9483,True
5587,True
77012,True
7093,True
71780,True
70504,True
44027,True
40003,True
3858,True
8037,True
40631,True
71391,True
4202,True
71246,True
21034,True
7971,True
21138,True
8130,True
9449,True
8163,True
76021,True
75160,True
40211,True
4892,True
8724,True
7261,True
75872,True
41716,True
60120,True
4208,True
10789,True
70323,True
80024,True
71227,True
8396,True
7719,True
41443,True
21123,True
31205,True
21015,True
41390,True
41020,True
5891,True
75935,True
3870,True
60249,True
10220,True
7597,True
76078,True
41301,True
3183,True
9764,True
70173,True
76072,True
20013,True
71232,True
71750,True
21110,True
7579,True
70642,True
21317,True
75526,True
7699,True
40215,True
71344,True
4441,True
42151,True
7733,True
71761,True
21031,True
75930,True
71717,True
8988,True
9091,True
76133,True
76126,True
41388,True
8403,True
60067,True
75576,True
2233,True
7748,True
41593,True
5483,True
76064,True
71705,True
80022,True
70842,True
71310,True
75002,True
21338,True
60322,True
41430,True
70606,True
2824,True
8964,True
60186,True
60389,True
10777,True
21339,True
79122,True
41630,True
10266,True
41086,True
76832,True
41500,True
31006,True
8631,True
4635,True
40620,True
75954,True
7336,True
75875,True
41013,True
76383,True
75355,True
9531,True
76948,True
75167,True
80106,True
75101,True
60302,True
75199,True
70830,True
7945,True
21019,True
70336,True
41381,True
41502,True
10742,True
31093,True
75030,True
42158,True
41721,True
40009,True
70012,True
41239,True
76077,True
31208,True
6163,True
60191,True
7808,True
75301,True
5538,True
41595,True
42134,True
70833,True
41504,True
75044,True
60116,True
21052,True
7744,True
40360,True
76188,True
76183,True
42030,True
60018,True
40010,True
31134,True
4645,True
8117,True
8039,True
41001,True
30005,True
75973,True
8162,True
6741,True
31059,True
76143,True
30051,True
3184,True
3861,True
75341,True
10706,True
40011,True
60321,True
60276,True
60004,True
8262,True
8961,True
60027,True
70793,True
6914,True
7671,True
41075,True
60228,True
41746,True
71258,True
41622,True
41393,True
10784,True
70227,True
71422,True
41526,True
6161,True
70735,True
76045,True
42059,True
41039,True
80023,True
9385,True
70330,True
76261,True
10720,True
75180,True
40004,True
6857,True
79109,True
71210,True
10756,True
8914,True
40221,True
20007,True
41105,True
70162,True
7957,True
41028,True
3865,True
71257,True
31103,True
79121,True
41376,True
70803,True
4948,True
7050,True
40137,True
76405,True
41101,True
8089,True
80031,True
8685,True
41722,True
75118,True
70807,True
70167,True
60307,True
60145,True
6935,True
75339,True
21303,True
43185,True
43173,True
71407,True
31072,True
10243,True
9456,True
41538,True
70614,True
9583,True
21242,True
41094,True
41501,True
9495,True
21187,True
3815,True
60320,True
4417,True
6865,True
40269,True
70224,True
51515,True
7195,True
8973,True
6216,True
76907,True
71713,True
71311,True
41745,True
5930,True
41602,True
76156,True
4895,True
7965,True
41512,True
76134,True
75909,True
9693,True
70133,True
40657,True
44020,True
75005,True
31089,True
75060,True
76057,True
6217,True
60297,True
8068,True
40057,True
7785,True
70839,True
30000,True
71240,True
11013,True
31011,True
8201,True
76015,True
8231,True
76022,True
8282,True
60009,True
75291,True
42095,True
6944,True
30073,True
5614,True
5966,True
75261,True
10702,True
10195,True
75193,True
43209,True
70001,True
42106,True
70670,True
6936,True
8182,True
10703,True
3852,True
31098,True
4840,True
70000,True
42149,True
75900,True
60154,True
80007,True
8061,True
70366,True
71229,True
75173,True
60301,True
8486,True
3836,True
21332,True
2194,True
7665,True
5585,True
9311,True
71236,True
75138,True
70732,True
7657,True
21127,True
4527,True
70650,True
41573,True
8111,True
7673,True
75225,True
5867,True
41619,True
7067,True
76958,True
71042,True
8892,True
7138,True
71201,True
76006,True
70633,True
60212,True
5477,True
7198,True
60219,True
10757,True
21013,True
70106,True
41310,True
70500,True
71736,True
60045,True
42159,True
70423,True
75887,True
8491,True
70107,True
60044,True
7306,True
21315,True
10773,True
70365,True
10411,True
3862,True
60011,True
42006,True
76190,True
60333,True
41077,True
41427,True
71704,True
40153,True
70826,True
60348,True
9396,True
40388,True
8103,True
75134,True
75315,True
70618,True
41571,True
41707,True
60331,True
40106,True
8527,True
21012,True
41516,True
9763,True
70321,True
10263,True
30062,True
10212,True
70750,True
76071,True
75577,True
40158,True
70430,True
4999,True
75222,True
21342,True
21020,True
9845,True
71267,True
75155,True
6862,True
10728,True
75876,True
71783,True
8969,True
70903,True
10979,True
76413,True
75035,True
41600,True
41051,True
75256,True
41360,True
5416,True
70908,True
31002,True
31081,True
76004,True
76182,True
8275,True
3837,True
41623,True
60080,True
60072,True
6207,True
42077,True
70352,True
21329,True
75001,True
70105,True
31049,True
70671,True
10312,True
70212,True
41162,True
40352,True
41507,True
72006,True
10277,True
76232,True
41429,True
76205,True
30072,True
75233,True
75362,True
10698,True
5884,True
10299,True
42001,True
7608,True
5982,True
44019,True
7800,True
79016,True
76047,True
44017,True
70840,True
42107,True
60171,True
8670,True
7723,True
6162,True
42055,True
9464,True
41334,True
76099,True
10790,True
6747,True
9694,True
41509,True
40480,True
43186,True
8155,True
42097,True
7752,True
10681,True
31141,True
6218,True
43194,True
43204,True
40569,True
31067,True
75969,True
10983,True
76167,True
5933,True
71376,True
7187,True
41133,True
76900,True
70788,True
75163,True
41733,True
8031,True
76095,True
10769,True
71171,True
41570,True
5616,True
10968,True
40274,True
43207,True
75019,True
4637,True
42024,True
76068,True
4938,True
31097,True
10230,True
70595,True
42004,True
21311,True
41056,True
60043,True
31137,True
7939,True
9695,True
8974,True
30341,True
10988,True
76097,True
41686,True
71043,True
75116,True
31077,True
41710,True
76185,True
66405,True
70665,True
10174,True
75916,True
10713,True
5372,True
4433,True
40253,True
11019,True
71739,True
71703,True
40201,True
41391,True
21005,True
30010,True
76959,True
41092,True
10234,True
70206,True
70138,True
3568,True
71421,True
76105,True
75276,True
3850,True
75051,True
41354,True
31052,True
75165,True
70337,True
42071,True
75344,True
75038,True
21120,True
40628,True
70625,True
76212,True
41031,True
60239,True
31200,True
43206,True
76393,True
60390,True
21166,True
60280,True
41104,True
75150,True
7029,True
3874,True
71307,True
30001,True
41691,True
71453,True
71398,True
76149,True
3930,True
70132,True
41106,True
70347,True
60182,True
76150,True
5658,True
8104,True
71172,True
10903,True
70404,True
41736,True
30021,True
75080,True
9484,True
40466,True
75939,True
71228,True
5983,True
70756,True
7712,True
41049,True
40170,True
7631,True
10211,True
41058,True
70778,True
7625,True
4963,True
6227,True
71730,True
71405,True
70823,True
76210,True
4528,True
70904,True
70115,True
8399,True
21058,True
70231,True
75890,True
7168,True
8144,True
40540,True
60106,True
4103,True
4994,True
60339,True
71253,True
71420,True
21148,True
76128,True
9467,True
6111,True
6867,True
70318,True
60248,True
40639,True
76070,True
9213,True
10687,True
7686,True
8165,True
3827,True
41749,True
11008,True
79004,True
2145,True
2260,True
8960,True
9095,True
3843,True
31017,True
8056,True
40138,True
8281,True
75235,True
8227,True
60206,True
76406,True
41358,True
76016,True
71774,True
8188,True
8991,True
70780,True
76027,True
79107,True
5766,True
60179,True
5864,True
10755,True
71287,True
7789,True
60277,True
70127,True
60242,True
71755,True
75979,True
21313,True
5625,True
8191,True
70673,True
41607,True
76945,True
75828,True
71701,True
10497,True
41184,True
7970,True
8028,True
60144,True
70781,True
8397,True
70588,True
75302,True
21318,True
44007,True
4642,True
8102,True
10987,True
71455,True
70590,True
8194,True
60100,True
60229,True
7784,True
70436,True
40203,True
60082,True
3866,True
8972,True
79003,True
40421,True
60342,True
21168,True
75966,True
8917,True
71417,True
60156,True
75278,True
40441,True
41373,True
70222,True
42048,True
40477,True
76080,True
76412,True
10753,True
41179,True
70316,True
70647,True
75902,True
41562,True
80111,True
10181,True
71314,True
41062,True
71757,True
71218,True
6911,True
40658,True
9516,True
31133,True
76191,True
41446,True
6243,True
7609,True
41487,True
70312,True
4867,True
75087,True
31000,True
43187,True
43202,True
8682,True
42056,True
41333,True
70627,True
75891,True
10184,True
31021,True
70228,True
76910,True
71170,True
30071,True
42116,True
8294,True
60216,True
40013,True
60142,True
75200,True
