6282189
6231761
4610450
6035538
6335769
6377939
4286404
4124456
4297174
4273359
6443477
6151532
4505067
6435308
6305263
6256452
6227907
6134587
4210794
6157612
6040229
4113210
6179305
4653628
4210903
4294141
6227753
6290396
6100239
4508211
6097116
448826
4566179
329726
4541369
6250939
4613786
6132325
6351927
6266888
6273212
6112979
6430083
6361434
4161673
6163898
6355644
6387378
6078956
6340682
4651571
6282029
6057398
6386988
6392886
6310653
4617761
6253462
4541896
6421682
6018582
6150330
6045059
6375944
4566045
6030814
6404758
6230233
6146462
6429932
6013975
6446788
4507004
447701
6421395
6376232
6343764
4653260
6179311
6370669
4570651
6293391
6315483
6263001
6249426
6384913
6071445
6236034
6268956
6107565
6171019
6295117
6181852
6170572
6390206
6335411
6350457
4528207
6273669
6378417
6145665
6150584
6217671
6323428
6153658
6173014
4125217
6384062
3005749
6284444
6315743
6301399
6133034
6123722
6186828
4160333
6267595
6167179
4587052
6204664
6390834
6008311
6456616
6059315
6226437
6054538
6060854
6044729
6035549
4550170
6391596
6132768
6352686
230221
4630114
6387478
6347715
4589952
6353196
6146499
4650619
4656225
6373427
6351892
4278482
6432033
4655256
6020848
6338514
6424606
6292254
4539085
4596065
4658209
4650634
6207113
6270228
4504985
6353938
6394785
6375808
6343017
6310881
6266999
6186070
4240005
4566704
6439884
6409511
6237107
4583879
6253761
6252589
6137305
6369191
6390053
6186102
6151439
6294943
4239237
6345952
6253199
6443857
6436288
4542458
4623972
6378056
6337522
4508588
6446459
6300542
6218162
4193072
4651918
4529207
303923
4591600
6248545
6133460
4624197
6331059
4652932
6433820
6262989
6172922
6173823
4558800
4296082
4218093
6134869
4512825
6005560
6174254
6015955
4540812
6112890
4520791
4112205
6449297
6103764
6037995
6396012
6387879
6296496
6223523
4599545
4234441
6251308
6136847
6390835
6179179
4499704
6029690
6053875
4284560
6038354
6437968
6376640
6303537
6175955
4626196
6218117
6177732
4263105
4520394
6370963
6166868
6391870
6133131
6299002
4249741
6319303
4141810
6280354
4260023
6279126
6074916
6377830
6132767
6263883
6366177
6372124
6069420
4585665
4654114
6302968
4262538
4287105
6170292
4617152
6421701
6249420
6191610
6182213
4219959
6245309
4215740
6146545
6124656
6395405
6259019
6445154
6429714
4168114
6252054
6028773
6294677
4211451
6388269
6029731
6385183
4519318
4498712
6108542
6381454
6368620
234626
6436324
6404779
6289877
4190516
6450366
6273607
4272039
4264795
6109971
4641020
6096661
4160332
6027996
6256197
4569505
6138127
6325717
6346396
6330565
6078314
6381248
6378747
6038628
6233780
4275976
6037549
6305193
6073416
6018407
4292598
6319304
6074697
6286088
6294771
6165399
6213790
6070758
6340628
6398708
6160208
6092873
4644211
4225265
6210406
6093260
6306060
4532593
6087593
6299072
6100974
6250313
4218699
6057432
6057799
4626884
6356590
6233240
6062162
6330893
6274738
6174947
4638377
4549393
6139545
6430210
6435043
6286518
6075180
6420896
6421045
6245192
4283591
4296059
6268816
4497605
6012982
6109681
6424464
4275673
6336904
6148268
6182814
6078671
4583556
6156699
6390419
6286890
6431825
6349738
6259704
4611414
4504972
4163142
6326051
4614956
4520774
6387273
4655300
6271074
6251053
4505111
6005270
4530735
6366708
6253648
6429058
6321401
6015566
4119350
6113087
4157277
6099424
306221
6310840
6257119
6310675
4211053
6249083
6119119
4551620
6435204
6338388
6227184
6432536
4506838
6425442
6290493
6233807
4661513
6342494
6373382
6084641
6369192
6265506
4271076
6347948
6102423
4241966
6401404
4547299
6182789
4288089
6176245
6077779
6184432
6448901
6352983
4611679
6433388
6318700
6078292
6146185
6056416
6043602
4583979
6292981
4591625
6302222
6228923
6334834
4612727
4186773
6331364
6203215
4596067
6440101
6264135
4513198
4143434
6438964
6359936
6254068
6117031
4648281
6066335
4119333
4569776
6389747
6011461
4649722
6424859
4646910
6173101
6048854
4523404
6283908
6069942
6055086
6167897
6362427
6436470
6198175
6213341
6442581
6428472
6334540
4520952
6424588
6390389
4650620
6353194
6152361
6102359
6236454
6162885
6344340
241223
6399045
6049754
6101861
6022972
6146962
6335470
6056645
6097123
6443062
6043062
