6282189,False
4610450,False
6231761,False
4286404,False
6035538,False
4273359,False
4297174,False
4210794,True
6443477,False
6227907,False
6256452,False
6435308,False
6151532,False
6157612,False
6134587,False
4505067,False
6305263,False
4124456,True
6040229,True
6335769,True
6377939,True
6100239,True
6290396,True
4566179,True
6273212,True
6112979,True
6361434,True
6430083,True
4161673,True
6387378,True
6340682,True
6386988,True
6392886,True
6421682,True
6429932,True
6146462,True
6230233,True
6013975,True
447701,True
6376232,True
6421395,True
6370669,True
6343764,True
6293391,True
6384913,True
6315483,True
6236034,True
6249426,True
6170572,True
6350457,True
6390206,True
6378417,True
6323428,True
4125217,True
6186828,True
4653628,False
6179305,False
4113210,False
4210903,False
6227753,False
4294141,False
448826,False
4508211,False
6097116,False
4541369,False
329726,False
6250939,False
4613786,False
6132325,False
6351927,False
6266888,False
6163898,False
6355644,False
6282029,False
6310653,False
6057398,False
6078956,False
4617761,False
4541896,False
4651571,False
6045059,False
6253462,False
6018582,False
6150330,False
6030814,False
6375944,False
4566045,False
6446788,False
4507004,False
6404758,False
4653260,False
6179311,False
4570651,False
6263001,False
6071445,False
6107565,False
6268956,False
6295117,False
6181852,False
6171019,False
6335411,False
4528207,False
6273669,False
6217671,False
6150584,False
6384062,False
6173014,False
6284444,False
3005749,False
6153658,False
6145665,False
6301399,False
6133034,False
6123722,False
6315743,False
4160333,False
6267595,False
6226437,True
6059315,True
6390834,True
6132768,True
6352686,True
6044729,True
230221,True
4550170,True
6391596,True
6387478,True
6347715,True
6353196,True
4655256,True
6432033,True
6351892,True
6373427,True
6424606,True
6292254,True
6310881,True
6343017,True
6375808,True
6253761,True
6390053,True
6294943,True
6369191,True
6345952,True
6378056,True
6218162,True
303923,True
6172922,True
6134869,True
6167179,False
6008311,False
6456616,False
6204664,False
4587052,False
6054538,False
6060854,False
6035549,False
4630114,False
4589952,False
4656225,False
4650619,False
6146499,False
4278482,False
6338514,False
6020848,False
4596065,False
4539085,False
6270228,False
4658209,False
4650634,False
6353938,False
4504985,False
6394785,False
6207113,False
6186070,False
6266999,False
6439884,False
4566704,False
6409511,False
6237107,False
4240005,False
6252589,False
6137305,False
4583879,False
6186102,False
6151439,False
6253199,False
4239237,False
6443857,False
4623972,False
4542458,False
6436288,False
6337522,False
6300542,False
4508588,False
6446459,False
4529207,False
4651918,False
4193072,False
6248545,False
6133460,False
4624197,False
6331059,False
4652932,False
6433820,False
4558800,False
6262989,False
4591600,False
4296082,False
6173823,False
4218093,False
6174254,False
4540812,False
6015955,False
4512825,False
6112890,False
4520791,False
6005560,False
6396012,True
6037995,True
6387879,True
6296496,True
6251308,True
6029690,True
6390835,True
6376640,True
4626196,True
6391870,True
6132767,True
6372124,True
4262538,True
6170292,True
6249420,True
6421701,True
6245309,True
6429714,True
6252054,True
6368620,True
6381454,True
6385183,True
6325717,True
6330565,True
6346396,True
6103764,False
6223523,False
6449297,False
4112205,False
4599545,False
6136847,False
4234441,False
4499704,False
6053875,False
6038354,False
4284560,False
6303537,False
6437968,False
6179179,False
6177732,False
6218117,False
6175955,False
4520394,False
6166868,False
6370963,False
4263105,False
6299002,False
6133131,False
6319303,False
4141810,False
4249741,False
4260023,False
6279126,False
6377830,False
6074916,False
6263883,False
6069420,False
6366177,False
4585665,False
4654114,False
6280354,False
6302968,False
4617152,False
4287105,False
6191610,False
4219959,False
6182213,False
4215740,False
6124656,False
6395405,False
6146545,False
6445154,False
6028773,False
6259019,False
4211451,False
6294677,False
6388269,False
4168114,False
4519318,False
6029731,False
234626,False
6108542,False
6436324,False
6404779,False
4498712,False
6289877,False
6450366,False
4272039,False
4264795,False
4190516,False
6273607,False
6109971,False
4160332,False
6096661,False
4569505,False
6256197,False
6138127,False
6027996,False
4641020,False
6078314,False
6381248,True
6294771,True
6340628,True
4644211,True
6398708,True
6093260,True
6299072,True
6057432,True
4218699,True
6057799,True
6330893,True
6062162,True
