10224,Rathaus
70730,Kettenrad-Hinterhalt
75060,Slave I™
75904,Spukschloss
75142,Homing Spider Droid™
60136,Polizei-Starter-Set
72004,Clays Tech-Mech
3368,Raketenstation
3658,Police Helicopter
4645,Hafen
7279,Polizei Minifigurensammlung
7307,Duell in der Luft
7327,Pyramide des Pharaos
7957,Sith Nightspeeder
7964,Republic Frigate
8484,Lightning McQueen
10210,Imperial Flagship
4841,Hogwarts-Express
